time,.data
2018/04/01/18:14:33.573074,847
2018/04/01/18:14:33.573252,847
2018/04/01/18:14:33.591365,852
2018/04/01/18:14:33.598714,852
2018/04/01/18:14:33.615051,855
2018/04/01/18:14:33.615119,855
2018/04/01/18:14:33.637963,831
2018/04/01/18:14:33.638020,831
2018/04/01/18:14:33.657172,848
2018/04/01/18:14:33.657220,848
2018/04/01/18:14:33.680444,865
2018/04/01/18:14:33.682044,865
2018/04/01/18:14:33.700824,843
2018/04/01/18:14:33.700838,843
2018/04/01/18:14:33.722932,859
2018/04/01/18:14:33.722944,859
2018/04/01/18:14:33.750439,858
2018/04/01/18:14:33.750452,858
2018/04/01/18:14:33.766192,869
2018/04/01/18:14:33.766376,869
2018/04/01/18:14:33.788113,853
2018/04/01/18:14:33.788401,853
2018/04/01/18:14:33.807193,890
2018/04/01/18:14:33.807565,890
2018/04/01/18:14:33.826817,893
2018/04/01/18:14:33.827097,893
2018/04/01/18:14:33.849959,849
2018/04/01/18:14:33.849965,849
2018/04/01/18:14:33.872557,847
2018/04/01/18:14:33.872584,847
2018/04/01/18:14:33.894564,847
2018/04/01/18:14:33.894649,847
2018/04/01/18:14:33.917147,830
2018/04/01/18:14:33.922545,830
2018/04/01/18:14:33.936432,823
2018/04/01/18:14:33.936555,823
2018/04/01/18:14:33.956300,835
2018/04/01/18:14:33.956325,835
2018/04/01/18:14:33.980280,835
2018/04/01/18:14:33.980356,835
2018/04/01/18:14:34.002243,830
2018/04/01/18:14:34.002436,830
2018/04/01/18:14:34.022626,831
2018/04/01/18:14:34.022635,831
2018/04/01/18:14:34.044385,840
2018/04/01/18:14:34.045753,840
2018/04/01/18:14:34.066681,835
2018/04/01/18:14:34.067420,835
2018/04/01/18:14:34.084820,845
2018/04/01/18:14:34.084902,845
2018/04/01/18:14:34.106261,849
2018/04/01/18:14:34.106517,849
2018/04/01/18:14:34.128804,840
2018/04/01/18:14:34.128817,840
2018/04/01/18:14:34.144726,832
2018/04/01/18:14:34.144732,832
2018/04/01/18:14:34.173581,862
2018/04/01/18:14:34.174021,862
2018/04/01/18:14:34.193612,823
2018/04/01/18:14:34.193842,823
2018/04/01/18:14:34.215717,832
2018/04/01/18:14:34.215917,832
2018/04/01/18:14:34.234497,831
2018/04/01/18:14:34.234505,831
2018/04/01/18:14:34.256719,827
2018/04/01/18:14:34.256752,827
2018/04/01/18:14:34.274364,824
2018/04/01/18:14:34.274528,824
2018/04/01/18:14:34.300241,835
2018/04/01/18:14:34.300362,835
2018/04/01/18:14:34.319178,816
2018/04/01/18:14:34.319275,816
2018/04/01/18:14:34.342937,822
2018/04/01/18:14:34.344833,822
2018/04/01/18:14:34.360645,816
2018/04/01/18:14:34.360655,816
2018/04/01/18:14:34.380384,824
2018/04/01/18:14:34.380396,824
2018/04/01/18:14:34.406258,833
2018/04/01/18:14:34.406715,833
2018/04/01/18:14:34.424581,820
2018/04/01/18:14:34.424807,820
2018/04/01/18:14:34.445346,817
2018/04/01/18:14:34.445525,817
2018/04/01/18:14:34.466575,830
2018/04/01/18:14:34.466587,830
2018/04/01/18:14:34.490984,848
2018/04/01/18:14:34.492519,848
2018/04/01/18:14:34.511706,840
2018/04/01/18:14:34.511717,840
2018/04/01/18:14:34.534289,850
2018/04/01/18:14:34.534297,850
2018/04/01/18:14:34.558702,839
2018/04/01/18:14:34.558848,839
2018/04/01/18:14:34.576533,832
2018/04/01/18:14:34.576731,832
2018/04/01/18:14:34.597815,820
2018/04/01/18:14:34.606479,820
2018/04/01/18:14:34.614943,828
2018/04/01/18:14:34.615252,828
2018/04/01/18:14:34.641273,841
2018/04/01/18:14:34.641468,841
2018/04/01/18:14:34.662931,840
2018/04/01/18:14:34.663240,840
2018/04/01/18:14:34.681922,831
2018/04/01/18:14:34.682544,831
2018/04/01/18:14:34.704585,837
2018/04/01/18:14:34.710280,837
2018/04/01/18:14:34.724159,830
2018/04/01/18:14:34.724197,830
2018/04/01/18:14:34.745353,853
2018/04/01/18:14:34.745372,853
2018/04/01/18:14:34.768751,850
2018/04/01/18:14:34.774646,850
2018/04/01/18:14:34.786836,840
2018/04/01/18:14:34.786964,840
2018/04/01/18:14:34.812692,866
2018/04/01/18:14:34.812758,866
2018/04/01/18:14:34.832602,833
2018/04/01/18:14:34.832677,833
2018/04/01/18:14:34.855582,847
2018/04/01/18:14:34.855593,847
2018/04/01/18:14:34.874528,851
2018/04/01/18:14:34.874542,851
2018/04/01/18:14:34.921131,823
2018/04/01/18:14:34.921330,823
2018/04/01/18:14:34.931104,840
2018/04/01/18:14:34.931384,840
2018/04/01/18:14:34.941187,843
2018/04/01/18:14:34.941201,843
2018/04/01/18:14:34.958276,843
2018/04/01/18:14:34.958337,843
2018/04/01/18:14:34.978969,827
2018/04/01/18:14:34.979080,827
2018/04/01/18:14:35.003220,868
2018/04/01/18:14:35.003230,868
2018/04/01/18:14:35.027730,846
2018/04/01/18:14:35.027746,846
2018/04/01/18:14:35.049417,833
2018/04/01/18:14:35.049429,833
2018/04/01/18:14:35.065826,831
2018/04/01/18:14:35.067380,831
2018/04/01/18:14:35.090468,845
2018/04/01/18:14:35.091398,845
2018/04/01/18:14:35.109730,830
2018/04/01/18:14:35.109742,830
2018/04/01/18:14:35.138622,831
2018/04/01/18:14:35.138691,831
2018/04/01/18:14:35.153457,835
2018/04/01/18:14:35.153495,835
2018/04/01/18:14:35.174750,841
2018/04/01/18:14:35.174757,841
2018/04/01/18:14:35.196008,842
2018/04/01/18:14:35.196244,842
2018/04/01/18:14:35.216078,832
2018/04/01/18:14:35.216294,832
2018/04/01/18:14:35.238151,840
2018/04/01/18:14:35.238322,840
2018/04/01/18:14:35.262416,830
2018/04/01/18:14:35.262769,830
2018/04/01/18:14:35.281564,831
2018/04/01/18:14:35.282515,831
2018/04/01/18:14:35.299131,835
2018/04/01/18:14:35.299195,835
2018/04/01/18:14:35.322131,851
2018/04/01/18:14:35.322134,851
2018/04/01/18:14:35.345605,828
2018/04/01/18:14:35.345622,828
2018/04/01/18:14:35.364918,822
2018/04/01/18:14:35.364957,822
2018/04/01/18:14:35.384208,846
2018/04/01/18:14:35.386214,846
2018/04/01/18:14:35.408379,854
2018/04/01/18:14:35.408388,854
2018/04/01/18:14:35.429715,839
2018/04/01/18:14:35.429722,839
2018/04/01/18:14:35.454685,811
2018/04/01/18:14:35.454691,811
2018/04/01/18:14:35.473110,829
2018/04/01/18:14:35.473169,829
2018/04/01/18:14:35.490768,844
2018/04/01/18:14:35.490816,844
2018/04/01/18:14:35.512634,848
2018/04/01/18:14:35.512654,848
2018/04/01/18:14:35.541304,830
2018/04/01/18:14:35.541581,830
2018/04/01/18:14:35.557750,812
2018/04/01/18:14:35.557761,812
2018/04/01/18:14:35.581076,844
2018/04/01/18:14:35.581085,844
2018/04/01/18:14:35.599320,836
2018/04/01/18:14:35.599536,836
2018/04/01/18:14:35.623259,842
2018/04/01/18:14:35.623530,842
2018/04/01/18:14:35.644193,848
2018/04/01/18:14:35.644511,848
2018/04/01/18:14:35.661569,841
2018/04/01/18:14:35.661584,841
2018/04/01/18:14:35.687383,847
2018/04/01/18:14:35.687563,847
2018/04/01/18:14:35.707147,839
2018/04/01/18:14:35.707150,839
2018/04/01/18:14:35.727952,846
2018/04/01/18:14:35.727954,846
2018/04/01/18:14:35.750660,850
2018/04/01/18:14:35.752054,850
2018/04/01/18:14:35.768983,836
2018/04/01/18:14:35.769105,836
2018/04/01/18:14:35.793427,840
2018/04/01/18:14:35.793431,840
2018/04/01/18:14:35.819102,832
2018/04/01/18:14:35.819140,832
2018/04/01/18:14:35.835892,836
2018/04/01/18:14:35.836190,836
2018/04/01/18:14:35.859899,856
2018/04/01/18:14:35.859913,856
2018/04/01/18:14:35.878279,844
2018/04/01/18:14:35.879542,844
2018/04/01/18:14:35.900293,857
2018/04/01/18:14:35.900308,857
2018/04/01/18:14:35.918261,849
2018/04/01/18:14:35.918328,849
2018/04/01/18:14:35.940185,865
2018/04/01/18:14:35.940203,865
2018/04/01/18:14:35.962759,855
2018/04/01/18:14:35.962772,855
2018/04/01/18:14:35.986697,855
2018/04/01/18:14:35.986716,855
2018/04/01/18:14:36.007596,847
2018/04/01/18:14:36.007599,847
2018/04/01/18:14:36.028745,847
2018/04/01/18:14:36.028765,847
2018/04/01/18:14:36.053402,857
2018/04/01/18:14:36.053414,857
2018/04/01/18:14:36.071628,855
2018/04/01/18:14:36.071641,855
2018/04/01/18:14:36.089314,835
2018/04/01/18:14:36.089617,835
2018/04/01/18:14:36.111923,860
2018/04/01/18:14:36.111936,860
2018/04/01/18:14:36.132406,866
2018/04/01/18:14:36.132974,866
2018/04/01/18:14:36.152347,864
2018/04/01/18:14:36.152381,864
2018/04/01/18:14:36.174991,844
2018/04/01/18:14:36.175057,844
2018/04/01/18:14:36.201618,864
2018/04/01/18:14:36.202534,864
2018/04/01/18:14:36.221762,855
2018/04/01/18:14:36.221891,855
2018/04/01/18:14:36.241731,835
2018/04/01/18:14:36.241743,835
2018/04/01/18:14:36.260694,843
2018/04/01/18:14:36.260824,843
2018/04/01/18:14:36.283509,865
2018/04/01/18:14:36.283624,865
2018/04/01/18:14:36.304346,835
2018/04/01/18:14:36.305001,835
2018/04/01/18:14:36.328623,862
2018/04/01/18:14:36.328642,862
2018/04/01/18:14:36.349801,849
2018/04/01/18:14:36.349810,849
2018/04/01/18:14:36.370656,849
2018/04/01/18:14:36.370980,849
2018/04/01/18:14:36.391834,855
2018/04/01/18:14:36.391917,855
2018/04/01/18:14:36.414725,844
2018/04/01/18:14:36.414739,844
2018/04/01/18:14:36.435119,852
2018/04/01/18:14:36.435149,852
2018/04/01/18:14:36.453456,839
2018/04/01/18:14:36.454909,839
2018/04/01/18:14:36.474257,846
2018/04/01/18:14:36.476403,846
2018/04/01/18:14:36.501283,856
2018/04/01/18:14:36.501327,856
2018/04/01/18:14:36.520604,844
2018/04/01/18:14:36.520636,844
2018/04/01/18:14:36.540304,856
2018/04/01/18:14:36.540474,856
2018/04/01/18:14:36.565183,849
2018/04/01/18:14:36.565197,849
2018/04/01/18:14:36.584733,851
2018/04/01/18:14:36.584745,851
2018/04/01/18:14:36.606875,860
2018/04/01/18:14:36.606986,860
2018/04/01/18:14:36.622657,853
2018/04/01/18:14:36.622796,853
2018/04/01/18:14:36.646937,864
2018/04/01/18:14:36.648162,864
2018/04/01/18:14:36.669270,864
2018/04/01/18:14:36.669347,864
2018/04/01/18:14:36.691000,855
2018/04/01/18:14:36.691006,855
2018/04/01/18:14:36.715310,852
2018/04/01/18:14:36.715321,852
2018/04/01/18:14:36.735237,843
2018/04/01/18:14:36.735430,843
2018/04/01/18:14:36.754729,831
2018/04/01/18:14:36.755018,831
2018/04/01/18:14:36.776876,839
2018/04/01/18:14:36.776879,839
2018/04/01/18:14:36.793868,848
2018/04/01/18:14:36.793925,848
2018/04/01/18:14:36.817418,872
2018/04/01/18:14:36.817435,872
2018/04/01/18:14:36.837247,856
2018/04/01/18:14:36.837254,856
2018/04/01/18:14:36.864256,851
2018/04/01/18:14:36.864267,851
2018/04/01/18:14:36.888417,852
2018/04/01/18:14:36.890405,852
